Freq.	V(vo)
9.85647583022881e+02	(-1.91962426504452e+01dB,-3.02622702429067e+01°)
9.86331018699472e+02	(-1.91982920291023e+01dB,-3.02560986709595e+01°)
9.87014928261792e+02	(-1.92003402408713e+01dB,-3.02499273155519e+01°)
9.87699312038429e+02	(-1.92023872860132e+01dB,-3.02437561874949e+01°)
9.88384170358196e+02	(-1.92044331647915e+01dB,-3.02375852975944e+01°)
9.89069503550136e+02	(-1.92064778774721e+01dB,-3.02314146566509e+01°)
9.89755311943519e+02	(-1.92085214243237e+01dB,-3.02252442754601e+01°)
9.90441595867843e+02	(-1.92105638056171e+01dB,-3.02190741648119e+01°)
9.91128355652836e+02	(-1.92126050216262e+01dB,-3.02129043354914e+01°)
9.91815591628454e+02	(-1.92146450726270e+01dB,-3.02067347982781e+01°)
9.92503304124881e+02	(-1.92166839588983e+01dB,-3.02005655639463e+01°)
9.93191493472531e+02	(-1.92187216807213e+01dB,-3.01943966432650e+01°)
9.93880160002047e+02	(-1.92207582383797e+01dB,-3.01882280469977e+01°)
9.94569304044300e+02	(-1.92227936321598e+01dB,-3.01820597859027e+01°)
9.95258925930392e+02	(-1.92248278623504e+01dB,-3.01758918707326e+01°)
9.95949025991654e+02	(-1.92268609292429e+01dB,-3.01697243122348e+01°)
9.96639604559646e+02	(-1.92288928331311e+01dB,-3.01635571211511e+01°)
9.97330661966159e+02	(-1.92309235743114e+01dB,-3.01573903082178e+01°)
9.98022198543214e+02	(-1.92329531530827e+01dB,-3.01512238841657e+01°)
9.98714214623061e+02	(-1.92349815697464e+01dB,-3.01450578597200e+01°)
9.99406710538182e+02	(-1.92370088246063e+01dB,-3.01388922456006e+01°)
1.00009968662129e+03	(-1.92390349179691e+01dB,-3.01327270525214e+01°)
1.00079314320532e+03	(-1.92410598501434e+01dB,-3.01265622911909e+01°)
1.00148708062346e+03	(-1.92430836214409e+01dB,-3.01203979723119e+01°)
1.00218149920910e+03	(-1.92451062321755e+01dB,-3.01142341065815e+01°)
1.00287639929588e+03	(-1.92471276826635e+01dB,-3.01080707046912e+01°)
1.00357178121767e+03	(-1.92491479732240e+01dB,-3.01019077773267e+01°)
1.00426764530857e+03	(-1.92511671041784e+01dB,-3.00957453351680e+01°)
1.00496399190290e+03	(-1.92531850758507e+01dB,-3.00895833888892e+01°)
1.00566082133523e+03	(-1.92552018885671e+01dB,-3.00834219491588e+01°)
1.00635813394035e+03	(-1.92572175426568e+01dB,-3.00772610266393e+01°)
1.00705593005329e+03	(-1.92592320384510e+01dB,-3.00711006319875e+01°)
1.00775421000931e+03	(-1.92612453762837e+01dB,-3.00649407758542e+01°)
1.00845297414389e+03	(-1.92632575564913e+01dB,-3.00587814688844e+01°)
1.00915222279277e+03	(-1.92652685794126e+01dB,-3.00526227217171e+01°)
1.00985195629189e+03	(-1.92672784453888e+01dB,-3.00464645449854e+01°)
1.01055217497744e+03	(-1.92692871547640e+01dB,-3.00403069493165e+01°)
1.01125287918585e+03	(-1.92712947078842e+01dB,-3.00341499453315e+01°)
1.01195406925378e+03	(-1.92733011050984e+01dB,-3.00279935436455e+01°)
1.01265574551811e+03	(-1.92753063467576e+01dB,-3.00218377548676e+01°)
1.01335790831596e+03	(-1.92773104332156e+01dB,-3.00156825896008e+01°)
1.01406055798469e+03	(-1.92793133648286e+01dB,-3.00095280584420e+01°)
1.01476369486190e+03	(-1.92813151419551e+01dB,-3.00033741719821e+01°)
1.01546731928540e+03	(-1.92833157649562e+01dB,-2.99972209408058e+01°)
1.01617143159325e+03	(-1.92853152341956e+01dB,-2.99910683754914e+01°)
1.01687603212375e+03	(-1.92873135500390e+01dB,-2.99849164866114e+01°)
1.01758112121542e+03	(-1.92893107128551e+01dB,-2.99787652847320e+01°)
1.01828669920703e+03	(-1.92913067230147e+01dB,-2.99726147804128e+01°)
1.01899276643758e+03	(-1.92933015808910e+01dB,-2.99664649842077e+01°)
1.01969932324628e+03	(-1.92952952868600e+01dB,-2.99603159066639e+01°)
1.02040636997263e+03	(-1.92972878412998e+01dB,-2.99541675583226e+01°)
1.02111390695630e+03	(-1.92992792445911e+01dB,-2.99480199497183e+01°)
1.02182193453725e+03	(-1.93012694971170e+01dB,-2.99418730913795e+01°)
1.02253045305565e+03	(-1.93032585992630e+01dB,-2.99357269938281e+01°)
1.02323946285191e+03	(-1.93052465514171e+01dB,-2.99295816675798e+01°)
1.02394896426667e+03	(-1.93072333539698e+01dB,-2.99234371231437e+01°)
1.02465895764081e+03	(-1.93092190073138e+01dB,-2.99172933710226e+01°)
1.02536944331546e+03	(-1.93112035118444e+01dB,-2.99111504217126e+01°)
1.02608042163197e+03	(-1.93131868679593e+01dB,-2.99050082857035e+01°)
1.02679189293193e+03	(-1.93151690760586e+01dB,-2.98988669734787e+01°)
1.02750385755717e+03	(-1.93171501365448e+01dB,-2.98927264955147e+01°)
1.02821631584975e+03	(-1.93191300498229e+01dB,-2.98865868622817e+01°)
1.02892926815198e+03	(-1.93211088163002e+01dB,-2.98804480842433e+01°)
1.02964271480640e+03	(-1.93230864363864e+01dB,-2.98743101718564e+01°)
1.03035665615578e+03	(-1.93250629104938e+01dB,-2.98681731355713e+01°)
1.03107109254315e+03	(-1.93270382390369e+01dB,-2.98620369858317e+01°)
1.03178602431175e+03	(-1.93290124224327e+01dB,-2.98559017330746e+01°)
1.03250145180507e+03	(-1.93309854611006e+01dB,-2.98497673877302e+01°)
1.03321737536685e+03	(-1.93329573554624e+01dB,-2.98436339602221e+01°)
1.03393379534105e+03	(-1.93349281059423e+01dB,-2.98375014609670e+01°)
1.03465071207188e+03	(-1.93368977129667e+01dB,-2.98313699003751e+01°)
1.03536812590378e+03	(-1.93388661769648e+01dB,-2.98252392888495e+01°)
1.03608603718144e+03	(-1.93408334983678e+01dB,-2.98191096367867e+01°)
1.03680444624977e+03	(-1.93427996776096e+01dB,-2.98129809545763e+01°)
1.03752335345395e+03	(-1.93447647151261e+01dB,-2.98068532526010e+01°)
1.03824275913937e+03	(-1.93467286113560e+01dB,-2.98007265412366e+01°)
1.03896266365167e+03	(-1.93486913667401e+01dB,-2.97946008308521e+01°)
1.03968306733674e+03	(-1.93506529817216e+01dB,-2.97884761318094e+01°)
1.04040397054069e+03	(-1.93526134567463e+01dB,-2.97823524544637e+01°)
1.04112537360988e+03	(-1.93545727922622e+01dB,-2.97762298091629e+01°)
1.04184727689091e+03	(-1.93565309887195e+01dB,-2.97701082062483e+01°)
1.04256968073063e+03	(-1.93584880465710e+01dB,-2.97639876560538e+01°)
1.04329258547612e+03	(-1.93604439662720e+01dB,-2.97578681689065e+01°)
1.04401599147469e+03	(-1.93623987482797e+01dB,-2.97517497551262e+01°)
1.04473989907392e+03	(-1.93643523930541e+01dB,-2.97456324250260e+01°)
1.04546430862159e+03	(-1.93663049010574e+01dB,-2.97395161889115e+01°)
1.04618922046576e+03	(-1.93682562727540e+01dB,-2.97334010570815e+01°)
1.04691463495472e+03	(-1.93702065086109e+01dB,-2.97272870398273e+01°)
1.04764055243699e+03	(-1.93721556090973e+01dB,-2.97211741474333e+01°)
1.04836697326134e+03	(-1.93741035746848e+01dB,-2.97150623901766e+01°)
1.04909389777679e+03	(-1.93760504058473e+01dB,-2.97089517783271e+01°)
1.04982132633258e+03	(-1.93779961030611e+01dB,-2.97028423221474e+01°)
1.05054925927820e+03	(-1.93799406668048e+01dB,-2.96967340318930e+01°)
1.05127769696341e+03	(-1.93818840975593e+01dB,-2.96906269178119e+01°)
1.05200663973818e+03	(-1.93838263958080e+01dB,-2.96845209901449e+01°)
1.05273608795272e+03	(-1.93857675620363e+01dB,-2.96784162591255e+01°)
1.05346604195752e+03	(-1.93877075967323e+01dB,-2.96723127349798e+01°)
1.05419650210326e+03	(-1.93896465003862e+01dB,-2.96662104279267e+01°)
1.05492746874092e+03	(-1.93915842734907e+01dB,-2.96601093481773e+01°)
1.05565894222168e+03	(-1.93935209165405e+01dB,-2.96540095059357e+01°)
1.05639092289697e+03	(-1.93954564300329e+01dB,-2.96479109113984e+01°)
1.05712341111849e+03	(-1.93973908144674e+01dB,-2.96418135747544e+01°)
1.05785640723816e+03	(-1.93993240703460e+01dB,-2.96357175061853e+01°)
1.05858991160815e+03	(-1.94012561981727e+01dB,-2.96296227158652e+01°)
1.05932392458088e+03	(-1.94031871984540e+01dB,-2.96235292139607e+01°)
1.06005844650899e+03	(-1.94051170716987e+01dB,-2.96174370106306e+01°)
1.06079347774541e+03	(-1.94070458184178e+01dB,-2.96113461160265e+01°)
1.06152901864326e+03	(-1.94089734391248e+01dB,-2.96052565402922e+01°)
1.06226506955595e+03	(-1.94108999343352e+01dB,-2.95991682935640e+01°)
1.06300163083712e+03	(-1.94128253045671e+01dB,-2.95930813859704e+01°)
1.06373870284065e+03	(-1.94147495503407e+01dB,-2.95869958276325e+01°)
1.06447628592066e+03	(-1.94166726721785e+01dB,-2.95809116286636e+01°)
1.06521438043153e+03	(-1.94185946706053e+01dB,-2.95748287991693e+01°)
1.06595298672788e+03	(-1.94205155461483e+01dB,-2.95687473492473e+01°)
1.06669210516458e+03	(-1.94224352993368e+01dB,-2.95626672889880e+01°)
1.06743173609674e+03	(-1.94243539307026e+01dB,-2.95565886284738e+01°)
1.06817187987971e+03	(-1.94262714407794e+01dB,-2.95505113777793e+01°)
1.06891253686910e+03	(-1.94281878301037e+01dB,-2.95444355469712e+01°)
1.06965370742076e+03	(-1.94301030992137e+01dB,-2.95383611461086e+01°)
1.07039539189078e+03	(-1.94320172486504e+01dB,-2.95322881852428e+01°)
1.07113759063553e+03	(-1.94339302789566e+01dB,-2.95262166744171e+01°)
1.07188030401157e+03	(-1.94358421906778e+01dB,-2.95201466236668e+01°)
1.07262353237576e+03	(-1.94377529843613e+01dB,-2.95140780430196e+01°)
1.07336727608518e+03	(-1.94396626605570e+01dB,-2.95080109424951e+01°)
1.07411153549716e+03	(-1.94415712198170e+01dB,-2.95019453321049e+01°)
1.07485631096929e+03	(-1.94434786626955e+01dB,-2.94958812218528e+01°)
1.07560160285939e+03	(-1.94453849897490e+01dB,-2.94898186217346e+01°)
1.07634741152554e+03	(-1.94472902015365e+01dB,-2.94837575417380e+01°)
1.07709373732608e+03	(-1.94491942986188e+01dB,-2.94776979918427e+01°)
1.07784058061956e+03	(-1.94510972815593e+01dB,-2.94716399820204e+01°)
1.07858794176483e+03	(-1.94529991509234e+01dB,-2.94655835222348e+01°)
1.07933582112094e+03	(-1.94548999072790e+01dB,-2.94595286224413e+01°)
1.08008421904722e+03	(-1.94567995511959e+01dB,-2.94534752925875e+01°)
1.08083313590323e+03	(-1.94586980832464e+01dB,-2.94474235426126e+01°)
1.08158257204881e+03	(-1.94605955040049e+01dB,-2.94413733824478e+01°)
1.08233252784402e+03	(-1.94624918140481e+01dB,-2.94353248220161e+01°)
1.08308300364917e+03	(-1.94643870139549e+01dB,-2.94292778712324e+01°)
1.08383399982483e+03	(-1.94662811043062e+01dB,-2.94232325400033e+01°)
1.08458551673183e+03	(-1.94681740856855e+01dB,-2.94171888382272e+01°)
1.08533755473123e+03	(-1.94700659586782e+01dB,-2.94111467757942e+01°)
1.08609011418435e+03	(-1.94719567238721e+01dB,-2.94051063625863e+01°)
1.08684319545275e+03	(-1.94738463818572e+01dB,-2.93990676084770e+01°)
1.08759679889827e+03	(-1.94757349332254e+01dB,-2.93930305233318e+01°)
1.08835092488297e+03	(-1.94776223785713e+01dB,-2.93869951170075e+01°)
1.08910557376917e+03	(-1.94795087184913e+01dB,-2.93809613993529e+01°)
1.08986074591945e+03	(-1.94813939535841e+01dB,-2.93749293802083e+01°)
1.09061644169663e+03	(-1.94832780844508e+01dB,-2.93688990694056e+01°)
1.09137266146379e+03	(-1.94851611116943e+01dB,-2.93628704767682e+01°)
1.09212940558425e+03	(-1.94870430359201e+01dB,-2.93568436121114e+01°)
1.09288667442160e+03	(-1.94889238577356e+01dB,-2.93508184852417e+01°)
1.09364446833966e+03	(-1.94908035777504e+01dB,-2.93447951059574e+01°)
1.09440278770253e+03	(-1.94926821965765e+01dB,-2.93387734840481e+01°)
1.09516163287454e+03	(-1.94945597148278e+01dB,-2.93327536292953e+01°)
1.09592100422027e+03	(-1.94964361331206e+01dB,-2.93267355514715e+01°)
1.09668090210458e+03	(-1.94983114520732e+01dB,-2.93207192603410e+01°)
1.09744132689255e+03	(-1.95001856723062e+01dB,-2.93147047656594e+01°)
1.09820227894953e+03	(-1.95020587944423e+01dB,-2.93086920771737e+01°)
1.09896375864113e+03	(-1.95039308191063e+01dB,-2.93026812046224e+01°)
1.09972576633321e+03	(-1.95058017469253e+01dB,-2.92966721577355e+01°)
1.10048830239186e+03	(-1.95076715785284e+01dB,-2.92906649462341e+01°)
1.10125136718345e+03	(-1.95095403145470e+01dB,-2.92846595798308e+01°)
1.10201496107461e+03	(-1.95114079556146e+01dB,-2.92786560682296e+01°)
1.10277908443219e+03	(-1.95132745023668e+01dB,-2.92726544211257e+01°)
1.10354373762334e+03	(-1.95151399554414e+01dB,-2.92666546482055e+01°)
1.10430892101541e+03	(-1.95170043154783e+01dB,-2.92606567591470e+01°)
1.10507463497606e+03	(-1.95188675831195e+01dB,-2.92546607636191e+01°)
1.10584087987317e+03	(-1.95207297590094e+01dB,-2.92486666712823e+01°)
1.10660765607488e+03	(-1.95225908437941e+01dB,-2.92426744917880e+01°)
1.10737496394960e+03	(-1.95244508381223e+01dB,-2.92366842347790e+01°)
1.10814280386598e+03	(-1.95263097426444e+01dB,-2.92306959098891e+01°)
1.10891117619293e+03	(-1.95281675580132e+01dB,-2.92247095267435e+01°)
1.10968008129962e+03	(-1.95300242848835e+01dB,-2.92187250949584e+01°)
1.11044951955547e+03	(-1.95318799239124e+01dB,-2.92127426241412e+01°)
1.11121949133016e+03	(-1.95337344757587e+01dB,-2.92067621238903e+01°)
1.11198999699362e+03	(-1.95355879410839e+01dB,-2.92007836037952e+01°)
1.11276103691605e+03	(-1.95374403205511e+01dB,-2.91948070734368e+01°)
1.11353261146790e+03	(-1.95392916148258e+01dB,-2.91888325423865e+01°)
1.11430472101986e+03	(-1.95411418245755e+01dB,-2.91828600202072e+01°)
1.11507736594291e+03	(-1.95429909504698e+01dB,-2.91768895164526e+01°)
1.11585054660826e+03	(-1.95448389931804e+01dB,-2.91709210406676e+01°)
1.11662426338740e+03	(-1.95466859533812e+01dB,-2.91649546023877e+01°)
1.11739851665204e+03	(-1.95485318317480e+01dB,-2.91589902111397e+01°)
1.11817330677420e+03	(-1.95503766289589e+01dB,-2.91530278764414e+01°)
1.11894863412610e+03	(-1.95522203456939e+01dB,-2.91470676078012e+01°)
1.11972449908028e+03	(-1.95540629826353e+01dB,-2.91411094147188e+01°)
1.12050090200949e+03	(-1.95559045404672e+01dB,-2.91351533066843e+01°)
1.12127784328675e+03	(-1.95577450198760e+01dB,-2.91291992931792e+01°)
1.12205532328535e+03	(-1.95595844215501e+01dB,-2.91232473836756e+01°)
1.12283334237884e+03	(-1.95614227461801e+01dB,-2.91172975876365e+01°)
1.12361190094102e+03	(-1.95632599944583e+01dB,-2.91113499145156e+01°)
1.12439099934594e+03	(-1.95650961670796e+01dB,-2.91054043737575e+01°)
1.12517063796792e+03	(-1.95669312647406e+01dB,-2.90994609747978e+01°)
1.12595081718155e+03	(-1.95687652881399e+01dB,-2.90935197270624e+01°)
1.12673153736167e+03	(-1.95705982379785e+01dB,-2.90875806399684e+01°)
1.12751279888337e+03	(-1.95724301149592e+01dB,-2.90816437229234e+01°)
1.12829460212201e+03	(-1.95742609197869e+01dB,-2.90757089853258e+01°)
1.12907694745322e+03	(-1.95760906531686e+01dB,-2.90697764365647e+01°)
1.12985983525288e+03	(-1.95779193158133e+01dB,-2.90638460860198e+01°)
1.13064326589711e+03	(-1.95797469084321e+01dB,-2.90579179430616e+01°)
1.13142723976234e+03	(-1.95815734317380e+01dB,-2.90519920170512e+01°)
1.13221175722521e+03	(-1.95833988864463e+01dB,-2.90460683173402e+01°)
1.13299681866266e+03	(-1.95852232732740e+01dB,-2.90401468532711e+01°)
1.13378242445186e+03	(-1.95870465929404e+01dB,-2.90342276341768e+01°)
1.13456857497027e+03	(-1.95888688461668e+01dB,-2.90283106693808e+01°)
1.13535527059559e+03	(-1.95906900336763e+01dB,-2.90223959681971e+01°)
1.13614251170580e+03	(-1.95925101561944e+01dB,-2.90164835399305e+01°)
1.13693029867912e+03	(-1.95943292144483e+01dB,-2.90105733938761e+01°)
1.13771863189405e+03	(-1.95961472091673e+01dB,-2.90046655393196e+01°)
1.13850751172935e+03	(-1.95979641410827e+01dB,-2.89987599855371e+01°)
1.13929693856404e+03	(-1.95997800109280e+01dB,-2.89928567417954e+01°)
1.14008691277740e+03	(-1.96015948194386e+01dB,-2.89869558173516e+01°)
1.14087743474897e+03	(-1.96034085673517e+01dB,-2.89810572214532e+01°)
1.14166850485857e+03	(-1.96052212554067e+01dB,-2.89751609633384e+01°)
1.14246012348626e+03	(-1.96070328843451e+01dB,-2.89692670522354e+01°)
1.14325229101238e+03	(-1.96088434549102e+01dB,-2.89633754973632e+01°)
1.14404500781754e+03	(-1.96106529678473e+01dB,-2.89574863079309e+01°)
1.14483827428259e+03	(-1.96124614239040e+01dB,-2.89515994931382e+01°)
1.14563209078866e+03	(-1.96142688238293e+01dB,-2.89457150621750e+01°)
1.14642645771714e+03	(-1.96160751683748e+01dB,-2.89398330242215e+01°)
1.14722137544969e+03	(-1.96178804582938e+01dB,-2.89339533884484e+01°)
1.14801684436823e+03	(-1.96196846943414e+01dB,-2.89280761640164e+01°)
1.14881286485495e+03	(-1.96214878772751e+01dB,-2.89222013600769e+01°)
1.14960943729229e+03	(-1.96232900078540e+01dB,-2.89163289857712e+01°)
1.15040656206297e+03	(-1.96250910868394e+01dB,-2.89104590502310e+01°)
1.15120423954998e+03	(-1.96268911149945e+01dB,-2.89045915625784e+01°)
1.15200247013655e+03	(-1.96286900930843e+01dB,-2.88987265319252e+01°)
1.15280125420621e+03	(-1.96304880218761e+01dB,-2.88928639673741e+01°)
1.15360059214272e+03	(-1.96322849021389e+01dB,-2.88870038780176e+01°)
1.15440048433014e+03	(-1.96340807346437e+01dB,-2.88811462729382e+01°)
1.15520093115277e+03	(-1.96358755201635e+01dB,-2.88752911612091e+01°)
1.15600193299519e+03	(-1.96376692594732e+01dB,-2.88694385518930e+01°)
1.15680349024225e+03	(-1.96394619533497e+01dB,-2.88635884540433e+01°)
1.15760560327905e+03	(-1.96412536025719e+01dB,-2.88577408767031e+01°)
1.15840827249098e+03	(-1.96430442079205e+01dB,-2.88518958289059e+01°)
1.15921149826368e+03	(-1.96448337701781e+01dB,-2.88460533196750e+01°)
1.16001528098305e+03	(-1.96466222901295e+01dB,-2.88402133580240e+01°)
1.16081962103529e+03	(-1.96484097685612e+01dB,-2.88343759529563e+01°)
1.16162451880683e+03	(-1.96501962062616e+01dB,-2.88285411134657e+01°)
1.16242997468440e+03	(-1.96519816040213e+01dB,-2.88227088485357e+01°)
1.16323598905497e+03	(-1.96537659626325e+01dB,-2.88168791671398e+01°)
1.16404256230581e+03	(-1.96555492828895e+01dB,-2.88110520782417e+01°)
1.16484969482442e+03	(-1.96573315655886e+01dB,-2.88052275907950e+01°)
1.16565738699860e+03	(-1.96591128115277e+01dB,-2.87994057137431e+01°)
1.16646563921641e+03	(-1.96608930215070e+01dB,-2.87935864560194e+01°)
1.16727445186618e+03	(-1.96626721963283e+01dB,-2.87877698265475e+01°)
1.16808382533649e+03	(-1.96644503367954e+01dB,-2.87819558342406e+01°)
1.16889376001622e+03	(-1.96662274437141e+01dB,-2.87761444880018e+01°)
1.16970425629451e+03	(-1.96680035178920e+01dB,-2.87703357967242e+01°)
1.17051531456075e+03	(-1.96697785601386e+01dB,-2.87645297692909e+01°)
1.17132693520462e+03	(-1.96715525712652e+01dB,-2.87587264145745e+01°)
1.17213911861608e+03	(-1.96733255520854e+01dB,-2.87529257414377e+01°)
1.17295186518533e+03	(-1.96750975034141e+01dB,-2.87471277587329e+01°)
1.17376517530286e+03	(-1.96768684260684e+01dB,-2.87413324753024e+01°)
1.17457904935942e+03	(-1.96786383208674e+01dB,-2.87355398999782e+01°)
1.17539348774606e+03	(-1.96804071886319e+01dB,-2.87297500415822e+01°)
1.17620849085406e+03	(-1.96821750301845e+01dB,-2.87239629089259e+01°)
1.17702405907500e+03	(-1.96839418463498e+01dB,-2.87181785108106e+01°)
1.17784019280072e+03	(-1.96857076379544e+01dB,-2.87123968560274e+01°)
1.17865689242333e+03	(-1.96874724058264e+01dB,-2.87066179533572e+01°)
1.17947415833522e+03	(-1.96892361507960e+01dB,-2.87008418115703e+01°)
1.18029199092905e+03	(-1.96909988736954e+01dB,-2.86950684394270e+01°)
1.18111039059775e+03	(-1.96927605753583e+01dB,-2.86892978456771e+01°)
1.18192935773451e+03	(-1.96945212566206e+01dB,-2.86835300390600e+01°)
1.18274889273282e+03	(-1.96962809183198e+01dB,-2.86777650283051e+01°)
1.18356899598642e+03	(-1.96980395612953e+01dB,-2.86720028221310e+01°)
1.18438966788934e+03	(-1.96997971863885e+01dB,-2.86662434292461e+01°)
1.18521090883586e+03	(-1.97015537944425e+01dB,-2.86604868583485e+01°)
1.18603271922056e+03	(-1.97033093863023e+01dB,-2.86547331181258e+01°)
1.18685509943828e+03	(-1.97050639628145e+01dB,-2.86489822172551e+01°)
1.18767804988413e+03	(-1.97068175248280e+01dB,-2.86432341644032e+01°)
1.18850157095350e+03	(-1.97085700731931e+01dB,-2.86374889682263e+01°)
1.18932566304206e+03	(-1.97103216087621e+01dB,-2.86317466373703e+01°)
1.19015032654574e+03	(-1.97120721323892e+01dB,-2.86260071804705e+01°)
1.19097556186075e+03	(-1.97138216449302e+01dB,-2.86202706061518e+01°)
1.19180136938359e+03	(-1.97155701472430e+01dB,-2.86145369230284e+01°)
1.19262774951100e+03	(-1.97173176401870e+01dB,-2.86088061397041e+01°)
1.19345470264004e+03	(-1.97190641246238e+01dB,-2.86030782647724e+01°)
1.19428222916801e+03	(-1.97208096014164e+01dB,-2.85973533068157e+01°)
1.19511032949250e+03	(-1.97225540714298e+01dB,-2.85916312744065e+01°)
1.19593900401137e+03	(-1.97242975355309e+01dB,-2.85859121761061e+01°)
1.19676825312276e+03	(-1.97260399945882e+01dB,-2.85801960204657e+01°)
1.19759807722509e+03	(-1.97277814494721e+01dB,-2.85744828160255e+01°)
1.19842847671705e+03	(-1.97295219010548e+01dB,-2.85687725713153e+01°)
1.19925945199760e+03	(-1.97312613502102e+01dB,-2.85630652948543e+01°)
1.20009100346600e+03	(-1.97329997978142e+01dB,-2.85573609951511e+01°)
